ts_utc,ts_ms,date_cn,symbol,venue,base,bid,ask,mid,spread_bp,bid_sz,ask_sz,last,usdt_vol_24h
2026-09-18T16:00:20.559Z,1789747220559,2026-09-19,RTSLAUSDT,spot,TSLA,362.99,363.03,363.01,1.1019,7.0,100.0,362.97,18903714.7334
2026-09-18T16:00:20.559Z,1789747220559,2026-09-19,TSLAUSDT,perp,TSLA,363.44,363.45,363.445,0.2751,88.1,152.3,363.45,23380033.6175
2026-09-18T16:00:20.559Z,1789747220559,2026-09-19,RNVDAUSDT,spot,NVDA,219.43,219.44,219.435,0.4557,93.0,70.0,219.44,17551368.746
2026-09-18T16:00:20.559Z,1789747220559,2026-09-19,NVDAUSDT,perp,NVDA,219.68,219.69,219.685,0.4552,4.28,55.88,219.72,9413314.909
2026-09-18T16:00:20.559Z,1789747220559,2026-09-19,RAAPLUSDT,spot,AAPL,334.76,334.81,334.78499999999997,1.4935,145.0,21.0,334.78,6676206.8327
2026-09-18T16:00:20.559Z,1789747220559,2026-09-19,AAPLUSDT,perp,AAPL,334.95,334.96,334.955,0.2985,379.07,1.25,334.96,6396345.8309
2026-09-18T16:00:20.559Z,1789747220559,2026-09-19,RMETAUSDT,spot,META,671.62,671.76,671.69,2.0843,4.0,6.0,671.7,26202391.3679
2026-09-18T16:00:20.559Z,1789747220559,2026-09-19,METAUSDT,perp,META,672.2,672.25,672.225,0.7438,28.88,0.4,672.15,4757567.2956
2026-09-18T16:00:20.559Z,1789747220559,2026-09-19,RGOOGLUSDT,spot,GOOGL,349.36,349.41,349.385,1.4311,12.0,20.0,349.4,4640583.1665
2026-09-18T16:00:20.559Z,1789747220559,2026-09-19,GOOGLUSDT,perp,GOOGL,349.76,349.77,349.765,0.2859,0.28,2.85,349.88,11345890.5649
2026-09-18T16:00:20.559Z,1789747220559,2026-09-19,RSPYUSDT,spot,SPY,758.77,758.79,758.78,0.2636,160.0,160.0,758.79,19685233.305
2026-09-18T16:00:20.559Z,1789747220559,2026-09-19,SPYUSDT,perp,SPY,759.52,759.53,759.525,0.1317,0.22,0.39,759.53,3759317.8873
2026-09-18T16:00:20.559Z,1789747220559,2026-09-19,RQQQUSDT,spot,QQQ,716.05,716.07,716.06,0.2793,205.0,140.0,716.06,14675345.7771
2026-09-18T16:00:20.559Z,1789747220559,2026-09-19,QQQUSDT,perp,QQQ,717.05,717.06,717.055,0.1395,327.88,12.24,717.09,3865126.8581
2026-09-18T16:00:20.559Z,1789747220559,2026-09-19,RSOXLUSDT,spot,SOXL,117.58,117.61,117.595,2.5511,20.0,110.0,117.59,5337840.2221
2026-09-18T16:00:20.559Z,1789747220559,2026-09-19,SOXLUSDT,perp,SOXL,117.66,117.67,117.66499999999999,0.8499,118.73,396.33,117.65,89759122.8049
2026-09-18T16:00:20.559Z,1789747220559,2026-09-19,RHOODUSDT,spot,HOOD,118.42,118.47,118.445,4.2214,527.0,72.0,118.45,1507330.4978
2026-09-18T16:00:20.559Z,1789747220559,2026-09-19,HOODUSDT,perp,HOOD,118.62,118.65,118.635,2.5288,0.55,0.08,118.65,7938679.1446
2026-09-18T16:00:20.559Z,1789747220559,2026-09-19,RMRVLUSDT,spot,MRVL,238.1,238.24,238.17000000000002,5.8782,640.0,20.0,238.2,592193.967
2026-09-18T16:00:20.559Z,1789747220559,2026-09-19,MRVLUSDT,perp,MRVL,238.49,238.51,238.5,0.8386,1.13,1.13,238.51,11464549.185
2026-09-18T16:01:20.563Z,1789747280563,2026-09-19,RTSLAUSDT,spot,TSLA,362.76,362.81,362.78499999999997,1.3782,40.0,2.0,362.8,58392584.574
2026-09-18T16:01:20.563Z,1789747280563,2026-09-19,TSLAUSDT,perp,TSLA,363.31,363.35,363.33000000000004,1.1009,16.64,126.48,363.37,23624275.3902
2026-09-18T16:01:20.563Z,1789747280563,2026-09-19,RNVDAUSDT,spot,NVDA,219.36,219.38,219.37,0.9117,136.0,54.0,219.38,49943999.8251
2026-09-18T16:01:20.563Z,1789747280563,2026-09-19,NVDAUSDT,perp,NVDA,219.64,219.65,219.64499999999998,0.4553,3.98,86.14,219.73,9414305.8099
2026-09-18T16:01:20.563Z,1789747280563,2026-09-19,RAAPLUSDT,spot,AAPL,334.56,334.61,334.58500000000004,1.4944,480.0,21.0,334.6,22348204.2342
2026-09-18T16:01:20.563Z,1789747280563,2026-09-19,AAPLUSDT,perp,AAPL,334.84,334.85,334.845,0.2986,46.4,1.2,334.83,6391479.5103
2026-09-18T16:01:20.563Z,1789747280563,2026-09-19,RMETAUSDT,spot,META,672.05,672.19,672.12,2.083,1.0,81.0,672.13,39692977.6607
